,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
80,184,8173.773665822818,[0.16537268 0.16544007 0.16146639 0.16946563 0.16315443 0.1751008 ],7125.427918662837,[ 0.44436926  0.26002742 -0.25031418 -0.38817871  1.16792006 -0.23382385],[-0.0007436   0.00240966 -0.0185379  -0.0114216   0.00165847 -0.02406261]
81,185,7932.183820212418,[0.16403941 0.17375046 0.15799556 0.17993287 0.17571575 0.14856594],7471.223928809178,[ 0.34706953  0.25091951 -0.21964416 -0.3251752   1.13975926 -0.19292893],[-0.00033359  0.00269403 -0.02275843 -0.01363872  0.0015401  -0.02512985]
82,186,7983.646966743285,[0.16354461 0.16554364 0.15867568 0.16669941 0.16599981 0.17953685],7360.542352646387,[ 0.34803439  0.30602633 -0.24226841 -0.29570556  1.16008596 -0.27617271],[-0.00029267  0.00295401 -0.0259328  -0.01086955  0.00156219 -0.03008682]
83,187,8129.042363836505,[0.16240253 0.16122501 0.17950311 0.17197712 0.16707905 0.15781317],7258.254485632169,[ 0.32718742  0.29805705 -0.27860452 -0.31510337  1.20097802 -0.2325146 ],[-0.00034336  0.00328533 -0.03351271 -0.02030841  0.0015889  -0.031244  ]
84,188,8073.461989137901,[0.16700614 0.16866598 0.16391003 0.16407557 0.16762622 0.16871607],7334.094251830644,[ 0.31563488  0.28186098 -0.26935911 -0.29163437  1.17015323 -0.20665561],[-0.00043038  0.00341111 -0.03506042 -0.017475    0.00172905 -0.03288826]
85,189,7821.059657882989,[0.16469174 0.16843329 0.16285738 0.16331691 0.16771301 0.17298767],7179.8286343751315,[ 0.3086523   0.28188737 -0.29763725 -0.24589732  1.16525829 -0.21226338],[-0.00054271  0.00360461 -0.03894516 -0.01584147  0.00184086 -0.03335994]
86,190,7952.1163743973475,[0.16373427 0.16423359 0.16020979 0.16926906 0.16704821 0.17550507],7240.845207660408,[ 0.30573275  0.2800725  -0.32902674 -0.21975369  1.17759755 -0.21462236],[-0.00093718  0.00362765 -0.04321186 -0.01144533  0.00177589 -0.03276402]
87,191,7961.001355407915,[0.17175233 0.17334595 0.16248456 0.17064382 0.16597271 0.15580063],7474.5005187556935,[ 0.30559008  0.28253927 -0.34289318 -0.2182335   1.13743931 -0.16444199],[-0.0013034   0.00363153 -0.0435972  -0.01621165  0.00182168 -0.02899748]
88,192,8007.0865320661505,[0.16748039 0.16408925 0.17665683 0.16475008 0.16255457 0.16446887],7125.749407211788,[ 0.32402707  0.29351956 -0.45732934 -0.19324059  1.17588353 -0.14286022],[-0.00142056  0.00390282 -0.04769774 -0.01379077  0.00183421 -0.02744715]
89,193,8041.438224668671,[0.1672771  0.16443413 0.16436083 0.17304949 0.16696005 0.1639184 ],7164.844942676695,[ 0.30178146  0.22475244 -0.4493014  -0.15582381  1.16415948 -0.08556818],[-0.0014465   0.00407954 -0.04990292 -0.00859168  0.0017178  -0.02565681]
90,194,8103.932175581973,[0.16431753 0.16396609 0.18637913 0.15757644 0.16522988 0.16253093],6765.23864013408,[ 0.31757412  0.23600821 -0.55380315 -0.14259587  1.23188371 -0.08906703],[-0.00139153  0.00413828 -0.04543482 -0.00587343  0.00163869 -0.0238857 ]
91,195,8043.822478460836,[0.16564615 0.16467407 0.1682957  0.16575711 0.16953242 0.16609454],6783.70713746104,[ 0.28792784  0.21543511 -0.47095391 -0.10712168  1.14554641 -0.07083376],[-0.00139561  0.00421293 -0.05052444 -0.0040702   0.00155088 -0.02225423]
92,196,8076.917187984683,[0.16826969 0.16074082 0.16967381 0.17633488 0.16639252 0.15858827],6689.619501014081,[ 0.29601187  0.21157396 -0.4916851  -0.1118393   1.16457125 -0.06863267],[-0.00147627  0.00412602 -0.04851613 -0.0045599   0.00152    -0.02059803]
93,197,8289.161962726468,[0.15955567 0.16102564 0.17939426 0.16027258 0.16146435 0.1782875 ],6219.720714587242,[ 0.30327532  0.21880785 -0.58425761 -0.05137735  1.18222555 -0.06867375],[-0.00145348  0.00386307 -0.05115144  0.00100138  0.00149702 -0.02003624]
94,198,8403.653424495467,[0.16577385 0.16401148 0.1673406  0.1630769  0.16564229 0.17415489],6204.119247510031,[ 0.25723819  0.21889821 -0.49228516 -0.07687329  1.1659731  -0.07295104],[-0.00153104  0.00354455 -0.03732627 -0.00848326  0.00143223 -0.01592599]
95,199,8443.516282991739,[0.16749354 0.16726013 0.17081371 0.16147858 0.16766029 0.16529375],6229.682420701753,[ 0.2437629   0.2198319  -0.50488859 -0.07453264  1.16911574 -0.05328931],[-0.00154185  0.00325029 -0.03705965 -0.00628156  0.00141069 -0.01011862]
96,200,8334.200113576266,[0.166262   0.16391712 0.1689425  0.16817483 0.16807269 0.16463086],6139.172691397075,[ 0.22475458  0.21656658 -0.51263813 -0.07533277  1.1801063  -0.03345655],[-0.00146845  0.00300734 -0.02719681 -0.00474161  0.00144659 -0.00515262]
97,201,8286.493834818495,[0.16795671 0.16893636 0.16936819 0.16947843 0.1665272  0.15773311],6076.415803521765,[ 0.21876547  0.22052489 -0.52154631 -0.07695581  1.18453897 -0.02532721],[-0.0014886   0.002607   -0.01879586 -0.00093189  0.00144237 -0.00160395]
